Sr.No,Round ,Institute ,PG Program ,Group ,Category ,Max GATE Score ,Min GATE Score 
254,Special Round 2,"National Institute of Technology, Warangal",Computer Science & Engineering,Group 1,EWS,727,727
255,Special Round 2,"National Institute of Technology, Warangal",Computer Science & Engineering,Group 1,OPEN,735,734
256,Special Round 2,"National Institute of Technology, Warangal",Computer Science & Engineering,Group 1,SC,543,542
257,Special Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Computer Science & Engineering,Group 1,OBC-NCL,556,548
258,Special Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Computer Science & Engineering,Group 1,EWS,552,549
259,Special Round 2,"National Institute of Technology, Tiruchirappalli",Computer Science & Engineering,Group 1,OPEN,744,739
260,Special Round 2,"National Institute of Technology, Tiruchirappalli",Computer Science & Engineering,Group 1,SC,552,552
261,Special Round 2,"National Institute of Technology, Silchar",Computer Science & Engineering,Group 1,ST,278,278
262,Special Round 2,"National Institute of Technology, Srinagar",Computer Science & Engineering,Group 1,OBC-NCL,393,384
263,Special Round 2,"National Institute of Technology, Srinagar",Computer Science & Engineering,Group 1,OPEN,446,425
264,Special Round 2,"National Institute of Technology, Srinagar",Computer Science & Engineering,Group 1,SC,311,309
265,Special Round 2,"National Institute of Technology, Tiruchirappalli",Computer Science & Engineering,Group 1,OBC-NCL,691,685
266,Special Round 2,"National Institute of Technology, Tiruchirappalli",Computer Science & Engineering,Group 1,EWS,731,718
267,Special Round 2,National Institute of Technology Mizoram,Computer Science & Engineering,Group 1,EWS,327,327
268,Special Round 2,National Institute of Technology Mizoram,Computer Science & Engineering,Group 1,OPEN,367,367
269,Special Round 2,"National Institute of Technology, Silchar",Computer Science & Engineering,Group 1,OBC-NCL,493,486
270,Special Round 2,"National Institute of Technology, Silchar",Computer Science & Engineering,Group 1,EWS,486,486
271,Special Round 2,"National Institute of Technology, Silchar",Computer Science & Engineering,Group 1,OPEN,527,526
272,Special Round 2,"National Institute of Technology, Silchar",Computer Science & Engineering,Group 1,SC,403,403
273,Special Round 2,"National Institute of Technology, Jamshedpur",Computer Science & Engineering,Group 1,SC,414,414
274,Special Round 2,"National Institute of Technology, Manipur",Computer Science & Engineering,Group 1,OBC-NCL,323,323
275,Special Round 2,"National Institute of Technology, Manipur",Computer Science & Engineering,Group 1,EWS,321,321
276,Special Round 2,"National Institute of Technology, Manipur",Computer Science & Engineering,Group 1,OPEN,364,364
277,Special Round 2,"National Institute of Technology, Manipur",Computer Science & Engineering,Group 1,SC,255,255
278,Special Round 2,National Institute of Technology Mizoram,Computer Science & Engineering,Group 1,OBC-NCL,350,334
279,Special Round 2,National Institute of Technology Arunachal Pradesh,Computer Science & Engineering,Group 1,OBC-NCL,357,350
280,Special Round 2,National Institute of Technology Arunachal Pradesh,Computer Science & Engineering,Group 1,EWS,335,321
281,Special Round 2,National Institute of Technology Arunachal Pradesh,Computer Science & Engineering,Group 1,OPEN,389,389
282,Special Round 2,National Institute of Technology Arunachal Pradesh,Computer Science & Engineering,Group 1,SC,277,277
283,Special Round 2,"National Institute of Technology, Jamshedpur",Computer Science & Engineering,Group 1,OBC-NCL,552,539
284,Special Round 2,"National Institute of Technology, Jamshedpur",Computer Science & Engineering,Group 1,OPEN,589,589
285,Special Round 2,National Institute of Technology Nagaland,Computer Science & Engineering,Group 1,OBC-NCL,330,327
286,Special Round 2,National Institute of Technology Nagaland,Computer Science & Engineering,Group 1,EWS,360,360
287,Special Round 2,National Institute of Technology Nagaland,Computer Science & Engineering,Group 1,OPEN,381,377
288,Special Round 2,National Institute of Technology Nagaland,Computer Science & Engineering,Group 1,SC,256,255
289,Special Round 2,National Institute of Technology Puducherry,Computer Science & Engineering,Group 1,OBC-NCL,479,479
290,Special Round 2,National Institute of Technology Puducherry,Computer Science & Engineering,Group 1,OPEN,510,510
291,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering,Group 1,OPEN,722,722
292,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering,Group 1,SC,539,531
293,Special Round 2,National Institute of Technology Meghalaya,Computer Science & Engineering,Group 1,OBC-NCL,373,370
294,Special Round 2,National Institute of Technology Meghalaya,Computer Science & Engineering,Group 1,EWS,377,366
295,Special Round 2,National Institute of Technology Meghalaya,Computer Science & Engineering,Group 1,OPEN,436,430
296,Special Round 2,National Institute of Technology Meghalaya,Computer Science & Engineering,Group 1,SC,303,303
297,Special Round 2,National Institute of Technology Hamirpur,Computer Science & Engineering,Group 1,OBC-NCL,496,489
298,Special Round 2,National Institute of Technology Hamirpur,Computer Science & Engineering,Group 1,EWS,474,474
299,Special Round 2,National Institute of Technology Hamirpur,Computer Science & Engineering,Group 1,OPEN,539,539
300,Special Round 2,National Institute of Technology Hamirpur,Computer Science & Engineering,Group 1,SC,357,344
301,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering,Group 1,OBC-NCL,704,671
302,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering,Group 1,EWS,718,718
303,Special Round 2,National Institute of Technology Durgapur,Computer Science & Engineering,Group 1,OBC-NCL,535,533
304,Special Round 2,National Institute of Technology Durgapur,Computer Science & Engineering,Group 1,EWS,533,503
305,Special Round 2,National Institute of Technology Durgapur,Computer Science & Engineering,Group 1,OPEN,572,562
306,Special Round 2,National Institute of Technology Goa,Computer Science & Engineering,Group 1,OBC-NCL,464,456
307,Special Round 2,National Institute of Technology Goa,Computer Science & Engineering,Group 1,OPEN,506,503
308,Special Round 2,National Institute of Technology Goa,Computer Science & Engineering,Group 1,SC,373,373
309,Special Round 2,National Institute of Technology Calicut,Computer Science & Engineering,Group 1,OPEN,672,656
310,Special Round 2,National Institute of Technology Calicut,Computer Science & Engineering,Group 1,SC,473,473
311,Special Round 2,National Institute of Technology Delhi,Computer Science & Engineering,Group 1,OBC-NCL,560,556
312,Special Round 2,National Institute of Technology Delhi,Computer Science & Engineering,Group 1,OPEN,621,621
313,Special Round 2,Malaviya National Institute of Technology Jaipur,Computer Science & Engineering,Group 1,SC,483,477
314,Special Round 2,Motilal Nehru National Institute of Technology Allahabad,Computer Science & Engineering,Group 1,OBC-NCL,618,610
315,Special Round 2,Motilal Nehru National Institute of Technology Allahabad,Computer Science & Engineering,Group 1,OPEN,658,656
316,Special Round 2,Motilal Nehru National Institute of Technology Allahabad,Computer Science & Engineering,Group 1,SC,459,459
317,Special Round 2,National Institute of Technology Calicut,Computer Science & Engineering,Group 1,OBC-NCL,625,618
318,Special Round 2,National Institute of Technology Calicut,Computer Science & Engineering,Group 1,EWS,643,632
319,Special Round 2,"National Institute of Technology, Warangal",Computer Integrated Manufacturing,Group 1,OPEN,357,357
320,Special Round 2,"National Institute of Technology, Rourkela",Computer Science,Group 1,OBC-NCL,635,618
321,Special Round 2,"National Institute of Technology, Rourkela",Computer Science,Group 1,OPEN,671,665
322,Special Round 2,"Indian Institute of Information Technology, Lucknow",Computer Science,Group 1,OBC-NCL,499,481
323,Special Round 2,University of Hyderabad,Computer Science,Group 1,EWS,370,370
324,Special Round 2,University of Hyderabad,Computer Science,Group 1,OPEN,436,435
325,Special Round 2,"Indian Institute of Information Technology, Lucknow",Computer Science,Group 1,EWS,483,483
326,Special Round 2,"Indian Institute of Information Technology, Lucknow",Computer Science,Group 1,OPEN,549,534
327,Special Round 2,"Indian Institute of Information Technology, Lucknow",Computer Science,Group 1,SC,327,327
328,Special Round 2,University of Hyderabad,Computer Science,Group 1,OBC-NCL,374,374
329,Special Round 2,National Institute of Technology Delhi,Computer Science & Engineering (Analytics),Group 1,OBC-NCL,534,523
330,Special Round 2,National Institute of Technology Delhi,Computer Science & Engineering (Analytics),Group 1,OPEN,593,583
331,Special Round 2,"Central University of Punjab, Bathinda, Punjab",Computer Science and Engineering (Cyber Security),Group 1,OBC-NCL,323,323
332,Special Round 2,"Central University of Punjab, Bathinda, Punjab",Computer Science and Engineering (Cyber Security),Group 1,OPEN,366,366
333,Special Round 2,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",Computer Science and Engineering (Cyber Security),Group 1,OBC-NCL,335,335
334,Special Round 2,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",Computer Science and Engineering (Cyber Security),Group 1,OPEN,408,407
335,Special Round 2,Maulana Azad National Institute of Technology Bhopal,Computer Networking,Group 1,OBC-NCL,473,452
336,Special Round 2,Maulana Azad National Institute of Technology Bhopal,Computer Networking,Group 1,EWS,448,423
337,Special Round 2,Maulana Azad National Institute of Technology Bhopal,Computer Networking,Group 1,OPEN,498,489
338,Special Round 2,National Institute of Technology Durgapur,Electrical Engineering (Instrumentation and Control),Group 1,SC,253,253
339,Special Round 2,Maulana Azad National Institute of Technology Bhopal,Smart Manufacturing,Group 1,OPEN,356,356
340,Special Round 2,National Institute of Technology Durgapur,Artificial Intelligence & Data Science,Group 1,OBC-NCL,526,526
341,Special Round 2,National Institute of Technology Durgapur,Artificial Intelligence & Data Science,Group 1,EWS,514,499
342,Special Round 2,National Institute of Technology Durgapur,Artificial Intelligence & Data Science,Group 1,OPEN,568,561
343,Special Round 2,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",Artificial Intelligence & Data Science,Group 1,OBC-NCL,360,360
344,Special Round 2,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",Artificial Intelligence & Data Science,Group 1,EWS,377,377
345,Special Round 2,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",Artificial Intelligence & Data Science,Group 1,OPEN,413,413
346,Special Round 2,"Indian Institute of Information Technology, Bhagalpur, Bihar",Artificial Intelligence & Data Science,Group 1,OBC-NCL,397,397
347,Special Round 2,"Indian Institute of Information Technology, Bhagalpur, Bihar",Artificial Intelligence & Data Science,Group 1,OPEN,419,419
348,Special Round 2,"Indian Institute of Information Technology, Bhagalpur, Bihar",Artificial Intelligence & Data Science,Group 1,SC,260,260
349,Special Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Laser and Electro Optics,Group 1,OPEN,350,350
350,Special Round 2,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,IC Design and Technology,Group 1,OBC-NCL,358,327
351,Special Round 2,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,IC Design and Technology,Group 1,EWS,360,360
352,Special Round 2,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,IC Design and Technology,Group 1,OPEN,385,370
353,Special Round 2,"National Institute of Technology, Warangal",Electronics and Communication Engineering - Embedded & Machine Learning Systems (EMLS),Group 1,OBC-NCL,491,483
354,Special Round 2,"National Institute of Technology, Warangal",Electronics and Communication Engineering - Embedded & Machine Learning Systems (EMLS),Group 1,EWS,502,499
355,Special Round 2,"National Institute of Technology, Warangal",Electronics and Communication Engineering - Embedded & Machine Learning Systems (EMLS),Group 1,OPEN,522,514
356,Special Round 2,"National Institute of Technology, Warangal",Electronics and Communication Engineering - Embedded & Machine Learning Systems (EMLS),Group 1,SC,362,362
357,Special Round 2,Motilal Nehru National Institute of Technology Allahabad,M.Tech. in Cyber Physical System,Group 1,OBC-NCL,356,342
358,Special Round 2,Motilal Nehru National Institute of Technology Allahabad,M.Tech. in Cyber Physical System,Group 1,EWS,364,354
359,Special Round 2,Motilal Nehru National Institute of Technology Allahabad,M.Tech. in Cyber Physical System,Group 1,OPEN,440,435
