Sr.No,Round ,Institute ,PG Program ,Group ,Category ,Max GATE Score ,Min GATE Score 
1527,Round 1,"Central University of Punjab, Bathinda, Punjab",Computer Science and Engineering (Cyber Security),Group 1,OPEN,471,436
1528,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Master of Science in Astronomy and Astrophysics,Group 1,SC,368,368
1529,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Power Electronics,Group 1,EWS,393,393
1530,Round 1,"National Institute of Technical Teacher’s Training and Research (NITTTR), Bhopal",Transportation Engineering & Management,Group 1,SC,258,247
1531,Round 1,NIELIT Deemed to be University- Gorakhpur,VLSI and Embedded Systems Design,Group 1,EWS,342,342
1532,Round 1,Central University Of Kashmir,Computer Science and Engineering,Group 1,SC,301,271
1533,Round 1,NIELIT Deemed to be University Kohima,Cyber Forensics and Information Security,Group 1,SC,259,252
1534,Round 1,NIELIT Deemed to be University Itanagar,AI and Data Science,Group 2,OPEN,493,483
1535,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Computer Science & Engineering (Artificial Intelligence),Group 1,ST,285,243
1536,Round 1,"Guru Ghasidas Vishwavidyalaya, Bilaspur",Structural Engineering,Group 1,SC,305,253
1537,Round 1,"Institute of Infrastructure, Technology, Research And Management, Ahmedabad",Civil Engineering,Group 1,SC,298,298
1538,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Aerodynamics and Flight Mechanics,Group 1,OPEN,618,527
1539,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Thermal and Propulsion,Group 1,SC,338,318
1540,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Digital Signal Processing,Group 1,OBC-NCL,434,422
1541,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Quantum Technology,Group 1,OPEN,661,549
1542,Round 1,"Sardar Patel University of Police, Security and Criminal Justice Jodhpur",Cyber Security,Group 1,OPEN,485,456
1543,Round 1,"National Institute of Technical Teachers Training & Research, Kolkata",Smart Structural Engineering with Pedagogy,Group 1,SC,306,253
1544,Round 1,"National Institute of Technical Teachers Training & Research, Kolkata",Engineering Education,Group 1,OPEN,418,350
1545,Round 1,"Jawaharlal Nehru University, New Delhi",Electronics and Communication Engineering,Group 1,OPEN,449,400
1546,Round 1,NIELIT Deemed to be University- Ropar,IOT and Sensor Systems,Group 1,SC,271,267
1547,Round 1,NIELIT Deemed to be University Kohima,Cyber Forensics and Information Security,Group 1,EWS,333,323
1548,Round 1,NIELIT Deemed to be University Agartala,Data Engineering,Group 2,OPEN,518,398
1549,Round 1,NIELIT Deemed to be University Itanagar,AI and Data Science,Group 1,OBC-NCL,424,377
1550,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Modeling and Simulation,Group 1,EWS,467,467
1551,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Computer Science & Engineering (Artificial Intelligence),Group 1,OBC-NCL,539,496
1552,Round 1,"Guru Ghasidas Vishwavidyalaya, Bilaspur",Electronics and Communication Engineering,Group 1,OBC-NCL,345,345
1553,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Aerodynamics and Flight Mechanics,Group 1,OBC-NCL,490,454
1554,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Structures and Design,Group 1,SC,310,298
1555,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",RF and Microwave Engineering,Group 1,EWS,354,354
1556,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Quantum Technology,Group 1,OBC-NCL,510,481
1557,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Geoinformatics,Group 1,OBC-NCL,540,452
1558,Round 1,"National Institute of Technical Teacher’s Training and Research (NITTTR), Bhopal",M. Tech. in Computer Science and Engineering (Bigdata Analytics),Group 1,OBC-NCL,414,393
1559,Round 1,"National Institute of Technical Teacher’s Training and Research (NITTTR), Bhopal",M. Tech. in VLSI & Microelectronics,Group 1,OBC-NCL,354,330
1560,Round 1,"Jawaharlal Nehru University, New Delhi",Electronics and Communication Engineering,Group 1,OBC-NCL,389,362
1561,Round 1,NIELIT Deemed to be University- Ajmer,Artificial Intelligence & Data Science,Group 1,EWS,381,377
1562,Round 1,"National Institute of Electronics and Information Technology, Calicut",Electronics Design technology,Group 1,EWS,442,442
1563,Round 1,"National Institute of Electronics and Information Technology, Calicut",Electronics Design technology,Group 1,SC,339,315
1564,Round 1,"National Institute of Electronics and Information Technology, Calicut",Automotive Electronics,Group 1,EWS,357,357
1565,Round 1,Central University Of Kashmir,Computer Science and Engineering,Group 1,OBC-NCL,398,337
1566,Round 1,NIELIT Deemed to be University Itanagar,AI and Data Science,Group 1,EWS,389,389
1567,Round 1,National Institute of Technology Calicut,Signal Processing,Group 1,SC,400,362
1568,Round 1,National Institute of Technology Calicut,Structural Engineering,Group 1,SC,378,351
1569,Round 1,National Institute of Technology Calicut,Telecommunication,Group 1,OBC-NCL,491,479
1570,Round 1,National Institute of Technology Calicut,Traffic & Transportation Planning,Group 1,EWS,370,332
1571,Round 1,National Institute of Technology Calicut,Water Resource Engineering,Group 1,SC,284,283
1572,Round 1,National Institute of Technology Calicut,Computer Science & Engineering,Group 1,EWS,718,711
1573,Round 1,National Institute of Technology Delhi,Civil and Infrastructure Engineering,Group 1,OBC-NCL,393,393
1574,Round 1,National Institute of Technology Delhi,Electronics and Communication Engineering,Group 1,EWS,436,436
1575,Round 1,National Institute of Technology Delhi,Computer Science & Engineering,Group 1,ST,343,343
1576,Round 1,National Institute of Technology Durgapur,Sustainable Materials & Technology,Group 1,OPEN,415,389
1577,Round 1,National Institute of Technology Durgapur,Power Electronics & Machine Drives,Group 1,OBC-NCL,411,397
1578,Round 1,National Institute of Technology Durgapur,Power System,Group 1,OPEN,459,378
1579,Round 1,National Institute of Technology Durgapur,Computer Science & Engineering,Group 1,SC,512,456
1580,Round 1,National Institute of Technology Goa,VLSI,Group 1,ST,280,279
1581,Round 1,National Institute of Technology Hamirpur,Mechanical Engineering (Design),Group 1,SC,261,254
1582,Round 1,National Institute of Technology Hamirpur,Computer Science & Engineering,Group 1,EWS,584,577
1583,Round 1,"National Institute of Technology Karnataka, Surathkal",Computational and Data Science,Group 1,OBC-NCL,721,685
1584,Round 1,"National Institute of Technology Karnataka, Surathkal",Construction Technology and Management,Group 1,OPEN-PwD,298,298
1585,Round 1,"National Institute of Technology Karnataka, Surathkal",Geoinformatics,Group 1,ST,275,268
1586,Round 1,"National Institute of Technology Karnataka, Surathkal",Mechanical Design,Group 1,OBC-NCL,629,625
1587,Round 1,"National Institute of Technology Karnataka, Surathkal",Mechatronics Engineering,Group 1,OPEN,663,508
1588,Round 1,"National Institute of Technology Karnataka, Surathkal",Nanotechnology,Group 1,OBC-NCL,491,479
1589,Round 1,"National Institute of Technology Karnataka, Surathkal",Nanotechnology,Group 1,EWS,459,428
1590,Round 1,"National Institute of Technology Karnataka, Surathkal",Transportation Engineering,Group 1,SC,363,333
1591,Round 1,"National Institute of Technology Karnataka, Surathkal",VLSI Design,Group 2,OBC-NCL,663,659
1592,Round 1,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering,Group 1,OPEN,797,760
1593,Round 1,National Institute of Technology Meghalaya,Structural Engineering,Group 1,SC,247,243
1594,Round 1,National Institute of Technology Patna,Cyber Security,Group 1,OPEN,678,555
1595,Round 1,National Institute of Technology Patna,Master of Urban & Regional Planning,Group 1,OPEN,564,502
1596,Round 1,National Institute of Technology Patna,Power System Engineering,Group 1,OPEN,460,389
1597,Round 1,National Institute of Technology Patna,Data Science & Engineering,Group 1,SC,413,400
1598,Round 1,National Institute of Technology Raipur,Medical Devices with a specialization in Critical Care and IVD,Group 2,ST,314,314
1599,Round 1,National Institute of Technology Raipur,Information Technology,Group 2,OBC-NCL,514,514
1600,Round 1,National Institute of Technology Raipur,Industrial Engineering & Management,Group 2,SC,275,275
1601,Round 1,National Institute of Technology Raipur,Machine Design,Group 2,OBC-NCL,325,325
1602,Round 1,National Institute of Technology Sikkim,M.Tech in Communication and Signal Processing,Group 1,OBC-NCL,400,373
1603,Round 1,National Institute of Technology Sikkim,M.Tech in Electrical Engineering (Power Electronics and Drives),Group 1,OPEN,366,362
1604,Round 1,"National Institute of Technology, Jamshedpur",Energy Systems Engineering,Group 1,SC,279,275
1605,Round 1,"National Institute of Technology, Jamshedpur",Geotechnical Engineering,Group 1,ST,272,272
1606,Round 1,"National Institute of Technology, Jamshedpur",Structural Engineering,Group 1,OPEN,393,355
1607,Round 1,"National Institute of Technology, Jamshedpur",Thermal Engineering,Group 1,SC,254,254
1608,Round 1,"National Institute of Technology, Kurukshetra",Environmental Engineering,Group 1,ST,260,260
1609,Round 1,"National Institute of Technology, Kurukshetra",Power Electronics & Drives,Group 1,OPEN,433,421
1610,Round 1,"National Institute of Technology, Kurukshetra",VLSI Design,Group 1,OPEN,627,584
1611,Round 1,"National Institute of Technology, Manipur",Communication & Signal Processing,Group 1,ST,236,236
1612,Round 1,"National Institute of Technology, Manipur",VLSI Design & Embedded Systems,Group 1,ST,315,315
1613,Round 1,National Institute of Technology Mizoram,Structural Engineering,Group 1,ST,287,287
1614,Round 1,"National Institute of Technology, Rourkela",Mechanical Systems Design and Control,Group 2,OPEN,566,566
1615,Round 1,"National Institute of Technology, Rourkela",Manufacturing and Automation Engineering,Group 1,OPEN,463,463
1616,Round 1,"National Institute of Technology, Rourkela",Control & Automation,Group 1,EWS,421,389
1617,Round 1,"National Institute of Technology, Rourkela",Chemical Engineering,Group 4,SC,291,291
1618,Round 1,"National Institute of Technology, Rourkela",Environmental Engineering,Group 1,SC,310,294
1619,Round 1,"National Institute of Technology, Rourkela",Food Process Engineering,Group 1,ST,288,288
1620,Round 1,"National Institute of Technology, Rourkela",Metallurgical & Materials Engineering,Group 1,OBC-NCL,333,333
1621,Round 1,"National Institute of Technology, Rourkela",Industrial Ceramics,Group 2,OPEN,393,355
1622,Round 1,"National Institute of Technology, Rourkela",Information Security,Group 1,ST,368,368
1623,Round 1,"National Institute of Technology, Rourkela",Mining Engineering,Group 3,SC,298,298
1624,Round 1,"National Institute of Technology, Rourkela",Signal & Image Processing,Group 1,SC,475,411
1625,Round 1,"National Institute of Technology, Rourkela",Transportation Engineering,Group 1,EWS,363,336
1626,Round 1,"National Institute of Technology, Rourkela",Thermal Engineering,Group 2,EWS,442,442
1627,Round 1,"National Institute of Technology, Rourkela",Geo-technical Engineering,Group 1,EWS,325,317
1628,Round 1,"National Institute of Technology, Rourkela",Water Resources Engineering,Group 1,EWS,351,333
1629,Round 1,"National Institute of Technology, Rourkela",Computer Science,Group 1,OPEN,757,747
1630,Round 1,"National Institute of Technology, Silchar",Artificial Intelligence,Group 1,ST,318,318
1631,Round 1,"National Institute of Technology, Silchar",Geotechnical Engineering,Group 1,OPEN,480,351
1632,Round 1,"National Institute of Technology, Silchar",Instrumentation Engineering,Group 1,OPEN,519,393
1633,Round 1,"National Institute of Technology, Silchar",RF and Terahertz Communications,Group 1,OBC-NCL,396,381
1634,Round 1,"National Institute of Technology, Silchar",Renewable Energy,Group 1,ST,252,252
1635,Round 1,"National Institute of Technology, Silchar",Data Science & Engineering,Group 1,OPEN,585,561
1636,Round 1,"National Institute of Technology, Silchar",Structural Dynamics & Earthquake Engineering,Group 1,SC,264,256
1637,Round 1,"National Institute of Technology, Silchar",Structural Engineering,Group 1,OBC-NCL,378,340
1638,Round 1,"National Institute of Technology, Silchar",Structural Engineering,Group 1,EWS,340,337
1639,Round 1,"National Institute of Technology, Silchar",Water Resources Engineering,Group 1,ST,245,245
1640,Round 1,"National Institute of Technology, Srinagar",Computer Science & Engineering,Group 1,ST,281,271
1641,Round 1,"National Institute of Technology, Tiruchirappalli",Communication Systems,Group 1,OPEN,663,592
1642,Round 1,"National Institute of Technology, Tiruchirappalli",Energy Efficient & Sustainable Architecture,Group 1,SC,406,361
1643,Round 1,"National Institute of Technology, Tiruchirappalli",Energy Engineering,Group 1,OPEN,456,442
1644,Round 1,"National Institute of Technology, Tiruchirappalli",Industrial Safety Engineering,Group 1,OBC-NCL,480,456
1645,Round 1,"National Institute of Technology, Tiruchirappalli",Industrial Safety Engineering,Group 1,EWS,425,418
1646,Round 1,"National Institute of Technology, Tiruchirappalli",Industrial Automation,Group 4,OBC-NCL,445,445
1647,Round 1,"National Institute of Technology, Tiruchirappalli",Industrial Engineering & Management,Group 1,SC,483,362
1648,Round 1,"National Institute of Technology, Tiruchirappalli",Manufacturing Technology,Group 1,OPEN,575,508
1649,Round 1,"National Institute of Technology, Tiruchirappalli",Process Control and Instrumentation,Group 1,SC,438,338
1650,Round 1,"National Institute of Technology, Tiruchirappalli",Power Electronics,Group 1,ST,397,374
1651,Round 1,"National Institute of Technology, Tiruchirappalli",Structural Engineering,Group 1,OPEN,647,573
1652,Round 1,"National Institute of Technology, Tiruchirappalli",Thermal Power Engineering,Group 1,OBC-NCL,580,563
1653,Round 1,"National Institute of Technology, Tiruchirappalli",VLSI System,Group 1,ST,436,420
1654,Round 1,"National Institute of Technology, Tiruchirappalli",Computer Science & Engineering,Group 1,ST,496,473
1655,Round 1,National Institute of Technology Uttarakhand,Power Electronics & Electric Vehicle,Group 1,OPEN,512,401
